phase,item_id,condition,rollout_index,v2_status,v2_parsed_answer,v2_correct,v3_status,v3_commitment_valid,v3_semantic_evaluable,v3_value_type,v3_canonical_value,v3_payload,v3_correct,v3_failure_reason,reason_for_change,reference_type,generated_token_count
GATE6_3_PRIMARY_EVALUATION,sample_127,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,3,True,VALID_CORRECT,True,True,int,"[""int"",3]",3,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_127,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,3,True,VALID_CORRECT,True,True,int,"[""int"",3]",3,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_127,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,3,True,VALID_CORRECT,True,True,int,"[""int"",3]",3,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_127,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,3,True,VALID_CORRECT,True,True,int,"[""int"",3]",3,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_342,BASELINE,0,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,BASELINE,1,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,101
GATE6_3_PRIMARY_EVALUATION,sample_342,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,162
GATE6_3_PRIMARY_EVALUATION,sample_342,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,212
GATE6_3_PRIMARY_EVALUATION,sample_342,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,184
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_342,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,False,True,VALID_CORRECT,True,True,bool,"[""bool"",false]",False,True,,unchanged,bool,4
GATE6_3_PRIMARY_EVALUATION,sample_159,BASELINE,0,VALID_WRONG,'mIgTR',False,VALID_WRONG,True,True,str,"[""str"",""mIgTR""]",'mIgTR',False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_159,BASELINE,1,VALID_WRONG,'mIgTR',False,VALID_WRONG,True,True,str,"[""str"",""mIgTR""]",'mIgTR',False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_159,TEXTUAL_CAREFUL_REFERENCE,0,VALID_WRONG,mgIt r,False,VALID_WRONG,True,True,str,"[""str"",""mgIt r""]",mgIt r,False,,unchanged,str,348
GATE6_3_PRIMARY_EVALUATION,sample_159,TEXTUAL_CAREFUL_REFERENCE,1,VALID_WRONG,mgItR,False,VALID_WRONG,True,True,str,"[""str"",""mgItR""]",mgItR,False,,unchanged,str,308
GATE6_3_PRIMARY_EVALUATION,sample_159,BEST_SINGLE_MEAN_PLUS,0,VALID_WRONG,mGtIr,False,VALID_WRONG,True,True,str,"[""str"",""mGtIr""]",mGtIr,False,,unchanged,str,233
GATE6_3_PRIMARY_EVALUATION,sample_159,BEST_SINGLE_MEAN_PLUS,1,VALID_WRONG,mgItR,False,VALID_WRONG,True,True,str,"[""str"",""mgItR""]",mgItR,False,,unchanged,str,241
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,ritgm,False,VALID_WRONG,True,True,str,"[""str"",""ritgm""]",ritgm,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,'mIgTr',False,VALID_WRONG,True,True,str,"[""str"",""mIgTr""]",'mIgTr',False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,'mGirT',False,VALID_WRONG,True,True,str,"[""str"",""mGirT""]",'mGirT',False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,'mGtIR',False,VALID_WRONG,True,True,str,"[""str"",""mGtIR""]",'mGtIR',False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,'mIgTr',False,VALID_WRONG,True,True,str,"[""str"",""mIgTr""]",'mIgTr',False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,'mIgTr',False,VALID_WRONG,True,True,str,"[""str"",""mIgTr""]",'mIgTr',False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,iGtR,False,VALID_WRONG,True,True,str,"[""str"",""iGtR""]",iGtR,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_159,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,iGtR,False,VALID_WRONG,True,True,str,"[""str"",""iGtR""]",iGtR,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_207,BASELINE,0,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,BASELINE,1,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,162
GATE6_3_PRIMARY_EVALUATION,sample_207,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,122
GATE6_3_PRIMARY_EVALUATION,sample_207,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,320
GATE6_3_PRIMARY_EVALUATION,sample_207,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,236
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_207,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,"{'brown': 2, 'blue': 5, 'bright': 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""blue""],[""int"",5]],[[""str"",""bright""],[""int"",4]],[[""str"",""brown""],[""int"",2]]]]","{'brown': 2, 'blue': 5, 'bright': 4}",True,,unchanged,dict,21
GATE6_3_PRIMARY_EVALUATION,sample_471,BASELINE,0,VALID_WRONG,4,False,VALID_WRONG,True,True,int,"[""int"",4]",4,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,BASELINE,1,VALID_WRONG,4,False,VALID_WRONG,True,True,int,"[""int"",4]",4,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,-1,True,VALID_CORRECT,True,True,int,"[""int"",-1]",-1,True,,unchanged,int,122
GATE6_3_PRIMARY_EVALUATION,sample_471,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,-1,True,VALID_CORRECT,True,True,int,"[""int"",-1]",-1,True,,unchanged,int,81
GATE6_3_PRIMARY_EVALUATION,sample_471,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,-1,True,VALID_CORRECT,True,True,int,"[""int"",-1]",-1,True,,unchanged,int,259
GATE6_3_PRIMARY_EVALUATION,sample_471,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,-1,True,VALID_CORRECT,True,True,int,"[""int"",-1]",-1,True,,unchanged,int,232
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,1,False,VALID_WRONG,True,True,int,"[""int"",1]",1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,1,False,VALID_WRONG,True,True,int,"[""int"",1]",1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,1,False,VALID_WRONG,True,True,int,"[""int"",1]",1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,1,False,VALID_WRONG,True,True,int,"[""int"",1]",1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,1,False,VALID_WRONG,True,True,int,"[""int"",1]",1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,0,False,VALID_WRONG,True,True,int,"[""int"",0]",0,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,4,False,VALID_WRONG,True,True,int,"[""int"",4]",4,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_471,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,4,False,VALID_WRONG,True,True,int,"[""int"",4]",4,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_265,BASELINE,0,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,BASELINE,1,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,180
GATE6_3_PRIMARY_EVALUATION,sample_265,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,111
GATE6_3_PRIMARY_EVALUATION,sample_265,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,239
GATE6_3_PRIMARY_EVALUATION,sample_265,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,211
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_265,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,"{1: 2, 2: 4}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""int"",1],[""int"",2]],[[""int"",2],[""int"",4]]]]","{1: 2, 2: 4}",True,,unchanged,dict,15
GATE6_3_PRIMARY_EVALUATION,sample_142,BASELINE,0,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,BASELINE,1,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,90
GATE6_3_PRIMARY_EVALUATION,sample_142,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,118
GATE6_3_PRIMARY_EVALUATION,sample_142,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,112
GATE6_3_PRIMARY_EVALUATION,sample_142,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,175
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_142,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,ykdfhp,True,VALID_CORRECT,True,True,str,"[""str"",""ykdfhp""]",ykdfhp,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_681,BASELINE,0,VALID_WRONG,"[1, 5, 8, 2, 7, 0, 3]",False,VALID_WRONG,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",2],[""int"",7],[""int"",0],[""int"",3]]]","[1, 5, 8, 2, 7, 0, 3]",False,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,BASELINE,1,VALID_CORRECT,"[1, 5, 8, 7, 2, 0, 3]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",7],[""int"",2],[""int"",0],[""int"",3]]]","[1, 5, 8, 7, 2, 0, 3]",True,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"[1, 5, 8, 7, 2, 0, 3]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",7],[""int"",2],[""int"",0],[""int"",3]]]","[1, 5, 8, 7, 2, 0, 3]",True,,unchanged,list,247
GATE6_3_PRIMARY_EVALUATION,sample_681,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"[1, 5, 8, 7, 2, 0, 3]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",7],[""int"",2],[""int"",0],[""int"",3]]]","[1, 5, 8, 7, 2, 0, 3]",True,,unchanged,list,293
GATE6_3_PRIMARY_EVALUATION,sample_681,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"[1, 5, 8, 7, 2, 0, 3]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",7],[""int"",2],[""int"",0],[""int"",3]]]","[1, 5, 8, 7, 2, 0, 3]",True,,unchanged,list,411
GATE6_3_PRIMARY_EVALUATION,sample_681,BEST_SINGLE_MEAN_PLUS,1,INVALID_FORMAT,,False,INVALID_FORMAT,False,False,,,,False,multiple final commitments,unchanged,list,430
GATE6_3_PRIMARY_EVALUATION,sample_681,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,"[1, 5, 8, 2, 7, 0, 3]",False,VALID_WRONG,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",2],[""int"",7],[""int"",0],[""int"",3]]]","[1, 5, 8, 2, 7, 0, 3]",False,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,"[1, 5, 8, 2, 7, 0, 3]",False,VALID_WRONG,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",2],[""int"",7],[""int"",0],[""int"",3]]]","[1, 5, 8, 2, 7, 0, 3]",False,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,"[1, 5, 8, 7, 2, 0, 3]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",7],[""int"",2],[""int"",0],[""int"",3]]]","[1, 5, 8, 7, 2, 0, 3]",True,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,"[1, 5, 8, 2, 7, 0, 3]",False,VALID_WRONG,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",2],[""int"",7],[""int"",0],[""int"",3]]]","[1, 5, 8, 2, 7, 0, 3]",False,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,"[1, 5, 8, 2, 7, 0, 3]",False,VALID_WRONG,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",2],[""int"",7],[""int"",0],[""int"",3]]]","[1, 5, 8, 2, 7, 0, 3]",False,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,"[1, 5, 8, 2, 7, 0, 3]",False,VALID_WRONG,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",8],[""int"",2],[""int"",7],[""int"",0],[""int"",3]]]","[1, 5, 8, 2, 7, 0, 3]",False,,unchanged,list,24
GATE6_3_PRIMARY_EVALUATION,sample_681,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,"[1, 5, 7, 8, 2, 0, 3]",False,VALID_WRONG,True,True,list,"[""list"",[[""int"",1],[""int"",5],[""int"",7],[""int"",8],[""int"",2],[""int"",0],[""int"",3]]]","[1, 5, 7, 8, 2, 0, 3]",False,,unchanged,list,24
